points_last_5,minutes_per_game_last_5,clean_sheets_last_5,bonus_points_last_5,goals_conceded_last_5,yellow_cards_last_5,red_cards_last_5,starts_last_5,transfers_in_last_5,transfers_out_last_5,saves_last_5,influence_last_5,player_price_diff_last_5,player_price,saves_per_game_last_5,xG_conceded_per_game_last_5,xG_conceded_sum_last_5,home_away_current,fdr_current,actual_gw_points
-1,0.0,0,0,0,1,0,0,40756,194561,0,0.0,-0.1,3.8,0.0,0.0,0.0,1,2,0
-1,0.0,0,0,0,1,0,0,55215,161935,0,0.0,-0.1,3.8,0.0,0.0,0.0,0,2,0
-1,0.0,0,0,0,1,0,0,72009,180816,0,0.0,-0.1,3.8,0.0,0.0,0.0,1,5,0
-1,0.0,0,0,0,1,0,0,75218,185367,0,0.0,0.0,3.8,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,75052,163149,0,0.0,0.0,3.8,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,75322,185569,0,0.0,0.0,3.8,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,1877,1039,0,0.0,0.0,4.5,0.0,0.0,0.0,0,5,0
0,0.0,0,0,0,0,0,0,1201,1208,0,0.0,0.0,4.5,0.0,0.0,0.0,1,3,7
7,90.0,1,0,0,0,0,1,1071,1166,3,26.8,0.0,4.5,3.0,1.26,1.26,0,3,2
9,90.0,1,0,3,0,0,2,3343,1211,6,57.6,0.0,4.5,3.0,1.4,2.8,1,2,1
10,90.0,1,0,6,0,0,3,6051,1622,8,77.8,0.0,4.5,2.67,1.42,4.26,1,2,2
12,90.0,1,0,7,0,0,4,11266,2303,9,88.6,0.0,4.5,2.25,1.24,4.96,0,3,0
12,90.0,1,0,12,0,0,5,13245,3987,10,101.8,0.0,4.5,2.0,1.5,7.48,0,2,0
5,90.0,0,0,12,0,0,4,13575,5606,7,75.0,0.0,4.5,1.75,1.56,6.22,1,3,0
3,90.0,0,0,9,0,0,3,11532,7489,4,44.2,0.0,4.5,1.33,1.56,4.68,1,2,0
2,90.0,0,0,6,0,0,2,8814,8231,2,24.0,0.0,4.5,1.0,1.61,3.22,0,4,0
0,90.0,0,0,5,0,0,1,3206,7975,1,13.2,0.0,4.5,1.0,2.52,2.52,1,3,0
0,0.0,0,0,0,0,0,0,1291,6956,0,0.0,0.0,4.5,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,1124,6204,0,0.0,0.0,4.5,0.0,0.0,0.0,1,5,0
0,0.0,0,0,0,0,0,0,923,4526,0,0.0,0.0,4.5,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,806,3553,0,0.0,0.0,4.5,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,708,3366,0,0.0,0.0,4.5,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,654,2786,0,0.0,0.0,4.5,0.0,0.0,0.0,0,4,0
0,0.0,0,0,0,0,0,0,513,2081,0,0.0,0.0,4.5,0.0,0.0,0.0,1,4,0
0,0.0,0,0,0,0,0,0,381,1883,0,0.0,0.0,4.5,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,414,1770,0,0.0,0.0,4.5,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,1318,1507,0,0.0,0.0,4.5,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,1349,1467,0,0.0,0.0,4.5,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,1337,1344,0,0.0,0.0,4.5,0.0,0.0,0.0,0,4,0
0,0.0,0,0,0,0,0,0,1378,1341,0,0.0,0.0,4.5,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,1407,1280,0,0.0,0.0,4.5,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,585,1276,0,0.0,0.0,4.5,0.0,0.0,0.0,1,5,0
0,0.0,0,0,0,0,0,0,533,1081,0,0.0,0.0,4.5,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,608,993,0,0.0,0.0,4.5,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,648,1000,0,0.0,0.0,4.5,0.0,0.0,0.0,0,2,0
13,90.0,1,1,9,0,0,5,4577,1620,8,64.2,0.0,4.5,1.6,1.53,7.64,0,3,3
14,90.0,1,1,9,0,0,5,5670,2068,11,84.8,0.0,4.5,2.2,1.43,7.14,0,2,2
15,90.0,1,1,7,1,0,5,14377,2983,12,89.4,0.0,4.5,2.4,1.45,7.26,1,2,2
9,90.0,0,0,8,1,0,5,17204,5319,11,87.0,0.0,4.5,2.2,1.58,7.89,1,2,2
11,90.0,0,0,5,1,0,5,16115,6665,11,84.8,0.0,4.5,2.2,1.16,5.8,0,4,2
11,90.0,0,0,7,1,0,5,16316,8513,15,112.6,0.0,4.5,3.0,1.04,5.21,1,2,1
9,90.0,0,0,8,1,0,5,16260,8975,13,99.2,0.0,4.5,2.6,1.16,5.82,0,2,1
8,90.0,0,0,9,0,0,5,9349,9242,12,97.8,0.0,4.5,2.4,1.13,5.67,1,5,2
8,90.0,0,0,10,0,0,5,6685,9056,13,99.6,0.0,4.5,2.6,1.06,5.32,0,2,3
9,90.0,0,0,10,0,0,5,10606,8160,15,113.2,0.0,4.5,3.0,1.22,6.11,1,3,1
8,90.0,0,0,10,0,0,5,10895,9763,12,92.2,0.0,4.5,2.4,1.29,6.44,0,2,2
14,90.0,0,2,9,1,0,5,15265,14818,28,192.8,0.0,4.5,5.6,2.27,11.35,1,3,0
10,90.0,0,2,16,1,0,5,16712,16950,28,199.0,0.0,4.5,5.6,2.66,13.28,0,3,3
12,90.0,0,2,16,1,0,5,11498,17086,32,224.6,0.0,4.5,6.4,2.81,14.06,0,3,0
8,90.0,0,1,17,1,0,5,12840,13963,29,198.4,0.0,4.5,5.8,2.54,12.68,1,3,2
8,90.0,0,1,17,1,0,5,5652,14443,28,187.2,0.0,4.5,5.6,2.23,11.14,0,5,0
5,90.0,0,0,20,0,0,5,5712,9942,22,154.0,0.0,4.5,4.4,2.41,12.05,1,2,2
7,90.0,0,0,13,0,0,5,4799,9668,17,115.4,0.0,4.5,3.4,1.89,9.44,0,3,5
9,90.0,0,2,12,0,0,5,4871,8581,16,108.8,0.0,4.5,3.2,1.77,8.84,1,2,3
12,90.0,0,2,12,0,0,5,4122,7965,20,131.4,0.0,4.5,4.0,1.88,9.41,0,2,0
10,90.0,0,2,15,0,0,5,7806,6401,19,127.0,0.0,4.5,3.8,2.03,10.17,1,4,3
13,90.0,0,2,12,0,0,5,6993,8276,23,157.0,0.0,4.5,4.6,1.83,9.17,1,2,9
20,90.0,1,5,11,1,0,5,9015,7416,25,169.8,0.0,4.5,5.0,1.7,8.48,0,3,2
17,90.0,1,3,12,1,0,5,14037,8274,24,156.2,0.0,4.5,4.8,1.94,9.69,0,4,3
17,90.0,1,3,10,1,0,5,15005,9840,19,132.0,0.0,4.5,3.8,1.57,7.87,1,2,2
19,90.0,1,3,8,1,0,5,17518,10718,20,138.0,0.0,4.5,4.0,1.34,6.69,0,5,1
17,90.0,1,3,8,1,0,5,18735,12225,16,111.4,0.0,4.5,3.2,1.43,7.17,1,2,2
10,90.0,0,0,10,0,0,5,18132,16501,15,107.4,0.0,4.5,3.0,1.76,8.8,0,2,1
9,79.6,0,0,9,0,0,4,14645,16209,12,94.6,0.0,4.5,2.4,1.25,6.25,1,3,1
7,79.6,0,0,13,0,0,4,12603,15729,13,103.0,0.0,4.5,2.6,1.53,7.63,0,2,3
8,79.6,0,0,11,0,0,4,7367,15155,14,110.2,0.0,4.5,2.8,1.78,8.88,1,2,2
9,79.6,0,0,14,0,0,4,6490,12400,19,139.8,0.0,4.5,3.8,1.91,9.55,0,2,0
7,77.0,0,0,12,0,0,3,5046,8398,16,113.6,0.0,4.5,4.0,1.82,7.28,1,5,0
6,90.0,0,0,11,0,0,3,3172,7918,15,103.4,0.0,4.5,5.0,2.36,7.08,0,2,0
5,90.0,0,0,6,0,0,2,3758,6801,11,73.8,0.0,4.5,5.5,2.41,4.81,1,2,0
2,90.0,0,0,5,0,0,1,2449,6098,7,48.6,0.0,4.5,7.0,2.93,2.93,0,5,0
0,0.0,0,0,0,0,0,0,1963,4580,0,0.0,0.0,4.5,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,1745,3886,0,0.0,-0.1,4.4,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,2562,3382,0,0.0,-0.1,4.4,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,3168,3522,0,0.0,-0.1,4.4,0.0,0.0,0.0,0,4,3
3,90.0,0,0,4,0,0,1,4456,3991,9,71.0,-0.1,4.4,9.0,2.99,2.99,0,4,1
4,90.0,0,0,9,0,0,2,5112,4293,12,102.6,-0.1,4.4,6.0,2.9,5.81,1,2,1
5,90.0,0,0,12,0,0,3,6228,4581,13,115.4,0.0,4.4,4.33,2.43,7.3,0,2,4
9,90.0,0,0,13,0,0,4,6429,5369,19,160.6,0.0,4.4,4.75,2.37,9.46,1,3,3
2,70.5,0,0,3,0,0,2,383,241,1,9.0,0.0,4.5,0.5,1.08,2.16,1,5,0
2,90.0,0,0,7,0,0,2,336,279,5,34.0,0.0,4.5,2.5,1.74,3.49,0,2,3
5,90.0,0,0,9,1,0,3,502,286,14,93.4,0.0,4.5,4.67,2.28,6.83,1,2,3
8,90.0,0,0,12,1,0,4,640,316,20,135.8,0.0,4.5,5.0,2.04,8.18,0,5,3
11,90.0,0,0,15,1,0,5,791,357,26,169.6,0.0,4.5,5.2,1.97,9.83,1,3,1
10,90.0,0,0,16,1,0,5,1199,420,27,176.2,0.0,4.5,5.4,1.79,8.96,0,2,2
12,90.0,0,0,12,1,0,5,2945,728,27,177.4,0.0,4.5,5.4,1.55,7.73,1,2,1
10,90.0,0,0,14,0,0,5,7410,1415,23,163.0,0.0,4.5,4.6,1.31,6.57,0,4,0
7,90.0,0,0,11,0,0,4,11885,2099,17,120.6,0.0,4.5,4.25,1.31,5.22,0,4,0
4,90.0,0,0,8,0,0,3,12103,4115,11,86.8,0.0,4.5,3.67,1.19,3.57,1,2,0
3,90.0,0,0,6,0,0,2,11913,4950,9,72.4,0.0,4.5,4.5,1.6,3.2,0,2,0
1,90.0,0,0,4,0,0,1,10309,5451,5,45.0,0.0,4.5,5.0,2.18,2.18,1,3,0
24,90.0,2,3,5,1,0,5,495800,87982,20,158.4,0.0,5.1,4.0,1.32,6.61,0,5,2
25,90.0,2,3,5,0,0,5,532905,141070,20,152.6,0.1,5.1,4.0,1.33,6.67,1,4,3
17,90.0,1,0,6,0,0,5,559217,176820,17,130.0,0.1,5.1,3.4,1.2,6.02,0,2,7
17,90.0,1,1,6,0,0,5,566437,201557,16,129.2,0.1,5.1,3.2,1.23,6.17,1,2,6
21,90.0,2,1,4,1,0,5,403119,197397,16,131.0,0.1,5.2,3.2,1.17,5.85,0,2,3
21,90.0,2,2,4,1,0,5,339816,177360,14,124.2,0.1,5.2,2.8,1.18,5.91,1,3,1
20,90.0,2,2,6,1,0,5,362321,157917,13,122.6,0.1,5.2,2.6,1.57,7.87,0,2,1
18,90.0,2,2,7,1,0,5,375345,140633,12,121.4,0.1,5.2,2.4,1.74,8.68,1,3,2
13,90.0,1,1,9,1,0,5,301023,137371,13,117.4,0.1,5.2,2.6,1.93,9.63,0,5,1
8,90.0,0,1,12,0,0,5,232184,168793,12,107.8,0.0,5.2,2.4,2.25,11.24,1,2,2
7,90.0,0,0,13,0,0,5,201877,168561,13,110.2,0.0,5.2,2.6,2.53,12.67,1,3,2
8,90.0,0,0,10,0,0,5,172383,168655,12,102.6,0.0,5.2,2.4,2.06,10.32,0,2,6
13,90.0,1,0,8,0,0,5,185897,170766,11,93.6,0.0,5.2,2.2,1.93,9.67,1,2,6
17,90.0,1,2,7,0,0,5,205720,149246,15,138.2,0.1,5.3,3.0,1.97,9.85,0,3,1
17,90.0,1,2,8,0,0,5,219691,108861,18,167.2,0.1,5.3,3.6,2.18,10.91,1,2,3
18,90.0,1,2,7,0,0,5,185415,110052,18,164.8,0.1,5.3,3.6,2.09,10.44,0,4,1
17,90.0,1,2,8,0,0,5,227204,143035,16,149.4,0.1,5.3,3.2,1.92,9.59,1,2,2
13,90.0,0,2,10,0,0,5,211594,147833,18,164.6,0.1,5.3,3.6,1.95,9.75,0,2,1
8,90.0,0,0,11,0,0,5,172198,153873,13,134.0,0.0,5.3,2.6,2.08,10.42,1,2,2
9,90.0,0,0,8,0,0,5,157790,190384,10,108.6,0.0,5.3,2.0,1.59,7.93,1,2,3
9,90.0,0,1,9,0,0,5,154519,220365,12,120.0,0.0,5.3,2.4,1.57,7.84,1,2,2
10,90.0,0,1,8,0,0,5,103408,171988,12,119.2,0.0,5.3,2.4,1.46,7.29,0,4,6
14,90.0,1,1,6,0,0,5,79324,171245,10,106.6,0.0,5.3,2.0,1.32,6.6,0,3,2
15,90.0,1,1,7,0,0,5,120979,166594,12,114.8,0.0,5.3,2.4,1.35,6.77,1,2,2
15,90.0,1,1,7,0,0,5,136362,137256,12,109.6,0.0,5.3,2.4,1.19,5.95,0,3,3
15,90.0,1,0,6,0,0,5,132588,103436,10,95.4,0.0,5.3,2.0,1.12,5.6,1,2,4
17,90.0,1,1,6,0,0,5,158266,97654,15,134.0,0.0,5.3,3.0,1.37,6.87,0,4,0
11,90.0,0,1,10,0,0,5,155188,97575,15,132.0,0.0,5.3,3.0,1.75,8.76,1,5,1
10,90.0,0,1,10,0,0,5,230072,146917,12,108.2,0.0,5.3,2.4,1.41,7.05,0,3,1
9,90.0,0,1,11,0,0,5,335754,193118,12,109.8,0.0,5.3,2.4,1.72,8.6,0,5,2
8,90.0,0,1,14,0,0,5,345018,200661,17,143.2,0.0,5.3,3.4,2.13,10.66,1,2,2
6,90.0,0,0,14,0,0,5,388591,212447,14,116.2,0.0,5.3,2.8,1.97,9.85,1,5,2
8,90.0,0,0,12,0,0,5,466791,207933,16,133.8,0.0,5.3,3.2,1.88,9.39,0,2,6
24,90.0,0,2,7,0,0,5,800600,176812,26,195.4,0.0,4.1,5.2,2.08,10.4,0,5,2
23,90.0,0,2,9,0,0,5,964822,210339,26,203.2,0.1,4.1,5.2,2.42,12.09,1,2,6
19,90.0,1,0,8,0,0,5,1064762,199051,25,181.4,0.2,4.2,5.0,2.14,10.71,1,3,1
15,90.0,1,0,9,0,0,5,1215184,214654,17,134.4,0.2,4.2,3.4,2.23,11.14,0,4,1
14,90.0,1,0,12,0,0,5,1046198,226800,20,163.0,0.1,4.2,4.0,2.35,11.73,1,2,3
13,90.0,1,0,10,0,0,5,1034801,191649,13,108.8,0.1,4.2,2.6,1.78,8.92,0,2,1
12,90.0,1,0,10,0,0,5,936874,193618,11,89.6,0.2,4.3,2.2,1.45,7.26,1,2,2
8,90.0,0,0,12,0,0,5,797984,196448,12,95.8,0.1,4.3,2.4,1.57,7.87,0,2,3
10,90.0,0,0,11,0,0,5,549863,171406,15,117.8,0.1,4.3,3.0,1.44,7.19,1,2,2
11,90.0,0,0,8,0,0,5,478666,171246,13,94.8,0.1,4.3,2.6,1.21,6.05,0,4,0
8,90.0,0,0,7,0,0,4,306033,212006,10,73.0,0.1,4.3,2.5,1.31,5.23,0,3,0
7,90.0,0,0,4,0,0,3,255311,402782,8,63.2,0.0,4.3,2.67,1.28,3.83,1,2,0
5,90.0,0,0,2,0,0,2,212513,533357,5,40.6,-0.1,4.2,2.5,1.08,2.15,1,3,8
10,90.0,1,1,1,0,0,2,134313,625136,4,26.4,-0.1,4.2,2.0,0.9,1.79,0,5,10
18,90.0,2,3,0,0,0,2,101401,614722,11,78.2,-0.1,4.2,5.5,1.8,3.59,1,2,11
29,90.0,3,6,0,0,0,3,177927,562140,19,139.2,-0.1,4.2,6.33,2.02,6.07,0,2,3
32,90.0,3,6,1,0,0,4,513274,382532,23,162.6,-0.1,4.2,5.75,1.88,7.51,1,2,3
35,90.0,3,6,2,0,0,5,584574,251510,26,190.4,0.0,4.2,5.2,1.74,8.68,0,4,1
28,81.0,2,5,3,0,0,5,594346,168607,25,179.4,0.0,4.2,5.0,1.59,7.93,1,5,0
18,81.0,1,3,9,1,0,5,599939,217102,23,159.2,0.0,4.2,4.6,1.78,8.91,0,2,3
10,81.0,0,0,11,1,0,5,529839,289758,21,143.6,0.0,4.2,4.2,1.84,9.22,1,2,2
9,81.0,0,0,12,1,0,5,227987,300411,22,153.4,0.0,4.2,4.4,1.78,8.9,0,2,13
19,81.0,0,3,12,1,0,5,186852,309830,28,205.6,0.0,4.2,5.6,2.09,10.46,1,2,2
20,90.0,0,3,13,1,0,5,323475,294899,29,220.0,0.1,4.3,5.8,2.19,10.95,1,3,3
23,90.0,0,3,8,0,0,5,347519,247871,27,209.0,0.1,4.3,5.4,1.58,7.92,0,4,2
22,81.0,0,3,7,0,0,5,345722,287059,24,183.6,0.1,4.3,4.8,1.31,6.57,1,3,0
20,78.75,0,3,5,0,0,4,302456,557248,19,150.4,0.1,4.3,4.75,1.36,5.45,0,2,0
7,75.0,0,0,4,0,0,3,261400,895414,10,70.4,0.0,4.2,3.33,0.91,2.72,1,2,0
5,67.5,0,0,2,0,0,2,105985,1141265,7,48.2,-0.1,4.2,3.5,1.03,2.07,0,2,0
2,45.0,0,0,1,0,0,1,52950,1333805,3,20.0,-0.1,4.2,3.0,1.44,1.44,1,4,1
1,90.0,0,0,2,0,0,1,26132,1353266,7,52.6,-0.1,4.2,7.0,1.75,1.75,0,3,3
4,90.0,0,0,7,0,0,2,34476,1076131,16,119.2,-0.1,4.2,8.0,2.94,5.88,1,2,2
6,90.0,0,0,8,0,0,3,58143,755481,16,123.8,0.0,4.2,5.33,2.1,6.3,0,5,4
0,0.0,0,0,0,0,0,0,14908,121551,0,0.0,0.0,4.4,0.0,0.0,0.0,0,5,0
0,0.0,0,0,0,0,0,0,16091,135437,0,0.0,-0.2,4.3,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,13379,108919,0,0.0,-0.2,4.3,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,11468,87395,0,0.0,-0.2,4.3,0.0,0.0,0.0,0,4,0
0,0.0,0,0,0,0,0,0,7892,64693,0,0.0,-0.1,4.3,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,6901,50326,0,0.0,-0.1,4.3,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,6829,42422,0,0.0,-0.1,4.2,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,6218,34821,0,0.0,-0.1,4.2,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,6423,29495,0,0.0,-0.1,4.2,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,6412,26215,0,0.0,-0.1,4.2,0.0,0.0,0.0,0,4,3
3,90.0,0,0,1,0,0,1,6164,21931,5,40.2,-0.1,4.2,5.0,1.74,1.74,0,3,1
4,90.0,0,0,6,0,0,2,15047,18158,8,64.0,0.0,4.2,4.0,2.04,4.08,1,2,8
12,90.0,1,1,6,0,0,3,18002,17955,11,83.0,0.0,4.2,3.67,1.58,4.73,1,3,0
12,90.0,1,1,6,0,0,3,23670,15704,11,83.0,0.0,4.2,3.67,1.58,4.73,0,5,0
12,90.0,1,1,6,0,0,3,23601,16830,11,83.0,0.0,4.2,3.67,1.58,4.73,1,2,0
9,90.0,1,1,5,0,0,2,23816,18052,6,42.8,0.0,4.2,3.0,1.5,2.99,0,2,1
9,45.5,1,1,1,0,0,1,16527,22269,3,19.0,0.0,4.2,1.5,0.72,1.44,1,2,0
1,1.0,0,0,1,0,0,0,13366,21405,0,0.0,0.0,4.2,0.0,0.79,0.79,0,4,0
1,23.0,0,0,3,0,0,0,6276,20839,0,1.8,0.0,4.2,0.0,0.71,1.42,1,5,0
1,23.0,0,0,3,0,0,0,6022,18152,0,1.8,0.0,4.2,0.0,0.71,1.42,0,2,0
1,23.0,0,0,3,0,0,0,5714,16218,0,1.8,0.0,4.2,0.0,0.71,1.42,1,2,0
0,45.0,0,0,2,0,0,0,3670,12083,0,1.8,0.0,4.2,0.0,0.63,0.63,0,2,0
0,45.0,0,0,2,0,0,0,3143,11273,0,1.8,0.0,4.2,0.0,0.63,0.63,1,2,0
0,0.0,0,0,0,0,0,0,3425,12058,0,0.0,0.0,4.2,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,3196,10980,0,0.0,0.0,4.2,0.0,0.0,0.0,0,4,0
0,45.0,0,0,3,0,0,0,2836,9373,2,18.8,0.0,4.2,2.0,2.63,2.63,1,3,3
3,67.5,0,0,4,0,0,1,10347,8652,5,45.2,0.0,4.2,2.5,1.8,3.59,0,2,4
7,75.0,0,0,5,0,0,2,31253,8059,11,80.2,0.0,4.2,3.67,1.7,5.09,1,2,3
10,78.75,0,0,7,0,0,3,44056,7460,19,137.0,0.0,4.2,4.75,2.09,8.38,0,2,1
11,81.0,0,0,12,0,0,4,48731,10879,22,160.8,0.0,4.2,4.4,2.17,10.85,1,4,0
11,90.0,0,0,9,0,0,4,51862,15506,20,142.0,0.0,4.2,5.0,2.05,8.22,0,3,0
8,90.0,0,0,8,0,0,3,44359,21200,17,115.6,0.0,4.2,5.67,2.42,7.26,1,2,0
4,90.0,0,0,7,0,0,2,23685,29233,11,80.6,0.0,4.2,5.5,2.88,5.76,0,5,0
19,90.0,1,3,11,0,0,5,44401,32797,23,185.0,0.0,5.0,4.6,1.92,9.61,0,2,3
20,90.0,1,3,11,0,0,5,82264,40020,24,187.8,0.0,5.0,4.8,2.06,10.32,1,5,4
23,90.0,1,4,8,1,0,5,79046,55952,27,202.4,0.0,5.0,5.4,1.78,8.92,1,3,3
15,90.0,0,1,9,1,0,5,80398,55079,23,167.6,0.0,5.0,4.6,1.87,9.37,0,2,3
15,90.0,0,1,7,1,0,5,74516,56559,19,132.6,0.0,5.0,3.8,1.57,7.85,1,3,1
14,90.0,0,1,6,1,0,5,65842,60701,18,118.4,0.0,5.0,3.6,1.49,7.47,0,2,1
12,90.0,0,1,7,1,0,5,39960,60371,15,100.4,0.0,5.0,3.0,1.27,6.36,1,3,2
10,90.0,0,0,7,0,0,5,41176,48027,9,66.0,0.0,5.0,1.8,1.24,6.19,0,3,2
9,90.0,0,0,9,0,0,5,46991,46743,9,59.8,0.0,5.0,1.8,1.48,7.38,0,5,0
6,76.4,0,0,10,0,0,5,36533,49232,7,49.2,0.0,5.0,1.4,1.46,7.3,1,2,0
5,73.0,0,0,8,0,0,4,37786,51315,5,38.8,0.0,5.0,1.25,1.28,5.13,1,2,2
6,73.0,0,0,7,0,0,4,33475,55509,6,43.2,0.0,5.0,1.5,1.22,4.86,0,3,0
4,67.33,0,0,6,0,0,3,31095,50587,5,35.6,0.0,5.0,1.67,1.39,4.16,1,3,3
5,67.33,0,0,4,0,0,3,21165,51217,5,36.6,0.0,5.0,1.67,1.12,3.37,0,2,3
8,90.0,0,0,3,0,0,3,17852,44563,7,52.8,0.0,5.0,2.33,1.67,5.0,1,2,6
14,90.0,1,0,3,0,0,4,18213,31327,7,55.6,0.0,5.0,1.75,1.36,5.46,0,3,8
20,90.0,2,1,2,0,0,4,22573,27600,9,73.2,0.0,5.0,2.25,1.48,5.92,1,3,1
21,90.0,2,1,6,0,0,5,26218,25487,14,109.0,0.0,5.0,2.8,1.73,8.66,0,3,1
19,90.0,2,1,7,0,0,5,26955,19679,13,103.0,0.0,5.0,2.6,1.7,8.49,1,2,2
18,90.0,2,1,8,0,0,5,30038,21267,14,104.0,0.0,5.0,2.8,1.65,8.27,0,4,3
15,90.0,1,1,9,0,0,5,28126,24343,18,123.2,0.0,5.0,3.6,1.9,9.52,1,2,7
14,90.0,1,0,9,0,0,5,57945,21582,19,128.0,0.0,5.0,3.8,1.77,8.85,0,4,0
13,81.0,1,0,7,0,0,5,59924,30059,16,96.0,0.0,5.0,3.2,1.51,7.54,1,2,3
15,81.0,1,0,6,0,0,5,62145,43397,19,113.4,0.0,5.0,3.8,1.67,8.36,0,4,2
15,81.0,1,0,6,0,0,5,59598,43666,18,116.0,0.0,5.0,3.6,1.48,7.4,0,2,4
16,81.0,1,1,6,0,0,5,83988,40375,19,130.2,0.0,5.0,3.8,1.33,6.67,1,2,1
10,81.0,0,1,8,0,0,5,62496,42503,17,117.6,0.0,5.0,3.4,1.44,7.22,0,2,8
18,90.0,0,3,8,0,0,5,73259,35776,22,183.2,0.0,5.0,4.4,1.54,7.69,1,5,3
18,90.0,0,3,9,0,0,5,114485,25886,24,210.2,0.0,5.0,4.8,1.24,6.2,1,2,3
19,90.0,0,3,8,0,0,5,156303,28138,26,219.6,0.0,5.0,5.2,1.42,7.1,1,2,3
18,90.0,0,2,8,0,0,5,135951,37724,26,223.0,0.0,5.0,5.2,1.34,6.71,0,5,2
19,90.0,0,2,11,0,0,5,117631,45387,31,259.2,0.0,5.0,6.2,1.83,9.15,1,2,0
11,90.0,0,0,9,0,0,4,101073,54941,24,189.8,0.0,5.0,6.0,1.81,7.25,0,5,4
33,90.0,3,6,3,1,0,5,798825,547025,23,193.8,0.0,5.5,4.6,1.3,6.48,1,1,1
26,90.0,2,5,5,1,0,5,1291273,851734,21,176.6,0.1,5.6,4.2,1.27,6.33,1,1,2
18,90.0,1,2,6,1,0,5,1412261,833060,19,156.4,0.1,5.6,3.8,1.14,5.7,0,3,1
17,90.0,1,2,7,0,0,5,1146575,802324,18,134.6,0.2,5.7,3.6,1.14,5.69,1,5,0
8,90.0,0,0,9,1,0,5,989300,710049,15,113.2,0.2,5.7,3.0,1.16,5.8,0,4,3
7,90.0,0,0,8,1,0,5,868299,748285,9,73.0,0.1,5.6,1.8,0.83,4.17,0,4,2
8,90.0,0,0,7,1,0,5,396411,576217,10,82.4,0.0,5.6,2.0,1.03,5.13,1,4,6
12,90.0,1,0,6,1,0,5,261098,600878,9,79.6,-0.1,5.5,1.8,0.96,4.81,0,2,2
13,90.0,1,0,6,1,0,5,218836,562408,10,91.6,-0.2,5.5,2.0,0.91,4.53,1,2,6
19,90.0,2,0,4,0,0,5,247622,463401,10,92.0,-0.2,5.5,2.0,0.78,3.9,0,3,2
18,90.0,2,0,4,0,0,5,326111,375975,8,80.4,-0.1,5.5,1.6,0.71,3.53,1,3,6
22,90.0,3,0,3,0,0,5,463440,287354,6,64.4,0.0,5.6,1.2,0.47,2.34,0,3,3
19,90.0,2,0,4,0,0,5,501339,236956,11,95.4,0.1,5.6,2.2,0.72,3.6,1,2,6
23,90.0,3,0,2,0,0,5,520293,260654,8,74.0,0.1,5.6,1.6,0.44,2.22,0,3,2
19,90.0,2,0,3,0,0,5,531115,253055,7,65.0,0.1,5.6,1.4,0.46,2.29,0,3,3
20,90.0,2,0,3,0,0,5,488038,331998,9,78.4,0.1,5.6,1.8,0.73,3.65,1,2,2
16,90.0,1,0,4,0,0,5,367365,417916,10,86.4,0.0,5.6,2.0,0.87,4.34,1,3,1
14,90.0,1,0,5,0,0,5,290554,509445,7,65.2,0.0,5.6,1.4,0.76,3.79,0,3,9
17,90.0,1,2,5,0,0,5,218530,588642,11,86.8,0.0,5.6,2.2,0.87,4.37,1,4,3
18,90.0,1,2,5,0,0,5,184001,786843,13,101.6,-0.1,5.5,2.6,0.98,4.89,0,1,7
22,90.0,2,3,4,0,0,5,176482,749696,12,93.2,-0.1,5.5,2.4,0.72,3.59,1,2,2
22,90.0,2,3,4,0,0,5,234471,640046,12,97.6,-0.1,5.5,2.4,0.78,3.88,0,4,6
27,90.0,3,3,2,0,0,5,239799,566516,12,99.0,-0.1,5.5,2.4,0.65,3.24,0,3,3
