points_last_5,minutes_per_game_last_5,goals_last_5,assists_last_5,clean_sheets_last_5,bonus_points_last_5,goals_conceded_last_5,yellow_cards_last_5,red_cards_last_5,starts_last_5,transfers_in_last_5,transfers_out_last_5,saves_last_5,influence_last_5,creativity_last_5,threat_last_5,player_price_diff_last_5,player_price,xG_per_90_last_5,xA_per_90_last_5,xG_conceded_per_90_last_5,home_away_current,fdr_current,actual_gw_points,position_1,position_2,position_3
6,88.6,0,1,0,0,16,1,0,5,48631,483749,0,120.60000000000002,143.20000000000002,67.0,-0.3,4.3,0.04,0.11,2.53,1,2,5,1,0,0
26,86.6,2,1,0,5,11,0,0,5,165102,86893,0,101.6,45.1,145.0,0.0,5.5,0.5,0.09,1.75,0,2,8,0,0,1
26,84.0,2,1,0,5,8,0,0,5,837570,116198,0,95.60000000000001,43.6,125.0,0.1,5.6,0.35,0.08,1.49,1,2,2,0,0,1
26,84.0,2,1,0,5,7,0,0,5,1488764,130625,0,96.80000000000001,53.10000000000001,146.0,0.1,5.6,0.39,0.05,1.28,1,3,1,0,0,1
22,84.0,2,0,0,5,6,1,0,5,1551081,346672,0,77.6,52.699999999999996,163.0,0.1,5.6,0.4,0.04,1.46,0,2,2,0,0,1
22,85.6,2,0,0,5,7,1,0,5,1531731,424620,0,77.6,53.0,168.0,0.1,5.6,0.42,0.05,1.87,0,4,2,0,0,1
15,82.6,1,0,0,2,9,1,0,5,1491041,552977,0,39.4,40.8,107.0,0.0,5.5,0.21,0.03,2.15,1,4,2,0,0,1
9,82.0,0,0,1,0,8,1,0,5,824425,643559,0,11.0,49.800000000000004,99.0,-0.2,5.4,0.19,0.03,2.14,0,4,2,0,0,1
9,82.0,0,0,1,0,7,1,0,5,168773,668553,0,15.2,38.8,98.0,-0.2,5.4,0.15,0.02,2.36,1,2,5,0,0,1
13,78.6,0,1,2,0,6,0,0,5,106810,473918,0,25.799999999999997,36.5,69.0,-0.3,5.3,0.12,0.01,2.07,0,2,2,0,0,1
13,74.4,0,1,2,0,6,0,0,5,70700,398718,0,37.4,34.50000000000001,58.0,-0.3,5.3,0.09,0.01,1.81,1,5,1,0,0,1
12,65.2,0,1,2,0,4,0,0,4,63929,277565,0,43.8,34.599999999999994,58.0,-0.2,5.3,0.09,0.01,1.56,1,5,1,0,0,1
11,54.0,0,1,1,0,4,0,0,3,64148,188584,0,40.4,23.799999999999997,36.0,-0.2,5.2,0.04,0.0,1.02,1,3,1,0,0,1
10,38.0,0,1,1,0,3,0,0,2,54806,159735,0,32.0,12.7,4.0,-0.3,5.1,0.01,0.0,0.68,0,2,7,0,0,1
12,27.2,0,2,0,0,3,0,0,1,49315,143118,0,18.4,2.9,4.0,-0.2,5.1,0.0,0.0,0.6,1,3,1,0,0,1
11,20.8,0,2,0,0,2,0,0,0,41325,135720,0,12.600000000000001,3.7,56.0,-0.2,5.1,0.09,0.0,0.48,0,2,7,0,0,1
17,18.2,1,2,0,2,1,0,0,0,46010,139310,0,39.400000000000006,3.9000000000000004,76.0,-0.3,5.0,0.13,0.0,0.35,1,2,5,0,0,1
21,31.0,1,3,1,2,1,0,0,1,51937,124123,0,58.00000000000001,15.1,127.0,-0.2,5.0,0.23,0.0,0.51,0,4,11,0,0,1
31,44.6,2,4,1,4,5,0,0,2,54779,110540,0,117.4,35.99999999999999,165.0,-0.1,5.0,0.39,0.03,0.85,1,2,5,0,0,1
29,58.0,3,2,1,4,8,1,0,3,132433,98137,0,152.2,37.6,191.0,-0.1,5.0,0.56,0.04,1.18,1,3,8,0,0,1
36,70.4,4,2,1,6,9,1,0,4,259011,106844,0,185.2,61.199999999999996,185.0,-0.1,5.0,0.59,0.04,1.53,0,5,2,0,0,1
31,85.2,3,2,1,4,13,1,0,5,384652,97724,0,158.39999999999998,72.89999999999999,167.0,0.0,5.0,0.55,0.04,2.18,1,3,8,0,0,1
34,86.8,4,1,0,6,16,1,0,5,558857,103841,0,181.0,94.0,167.0,0.1,5.1,0.55,0.11,2.37,0,2,2,0,0,1
25,89.2,3,0,0,4,13,1,0,5,1145422,108900,0,130.2,75.10000000000001,159.0,0.2,5.2,0.43,0.09,2.47,0,2,2,0,0,1
22,90.0,2,0,0,4,14,0,0,5,1651907,114546,0,100.0,83.9,160.0,0.2,5.2,0.4,0.09,2.64,1,2,2,0,0,1
16,90.0,1,0,0,2,13,0,0,5,1707054,117768,0,62.800000000000004,75.0,126.0,0.2,5.2,0.27,0.09,2.42,0,4,2,0,0,1
16,90.0,1,0,0,2,11,0,0,5,1589664,424316,0,61.60000000000001,66.69999999999999,133.0,0.1,5.1,0.29,0.09,2.35,0,5,2,0,0,1
10,90.0,0,0,0,0,10,0,0,5,1419375,545117,0,26.0,36.5,82.0,0.0,5.1,0.2,0.02,2.15,1,2,8,0,0,1
16,90.0,1,0,0,2,10,0,0,5,846779,597890,0,58.800000000000004,48.099999999999994,136.0,-0.2,5.0,0.28,0.02,1.7,0,5,2,0,0,1
16,90.0,1,0,0,2,11,0,0,5,274145,661434,0,70.6,36.9,105.0,-0.2,5.0,0.16,0.02,2.02,1,2,2,0,0,1
16,90.0,1,0,0,2,15,0,0,5,110302,738370,0,77.2,26.6,112.0,-0.3,4.9,0.17,0.02,2.31,0,2,7,0,0,1
21,90.0,2,0,0,3,15,0,0,5,101005,498708,0,119.6,27.6,158.0,-0.3,4.8,0.23,0.02,1.95,1,2,2,0,0,1
21,90.0,2,0,0,3,14,0,0,5,103487,395443,0,124.6,27.1,169.0,-0.3,4.8,0.24,0.02,2.08,0,3,1,0,0,1
14,90.0,1,0,0,1,16,1,0,5,90797,408642,0,85.80000000000001,14.0,95.0,-0.3,4.7,0.11,0.03,2.66,1,2,5,0,0,1
6,29.0,0,0,0,0,4,0,0,1,1321,5667,0,16.2,45.9,32.0,0.0,4.9,0.01,0.09,0.54,0,2,2,0,0,1
7,44.2,0,0,0,0,3,0,0,2,2801,6455,0,23.999999999999996,47.9,41.0,-0.1,4.9,0.02,0.09,0.76,1,2,2,0,0,1
8,59.6,0,0,0,0,5,0,0,3,3983,5441,0,23.999999999999996,60.7,51.0,-0.1,4.9,0.07,0.1,0.96,1,3,2,0,0,1
9,75.2,0,0,0,0,5,0,0,4,4222,5049,0,33.0,72.5,57.0,0.0,4.9,0.08,0.19,1.31,0,2,8,0,0,1
16,90.0,1,0,0,2,7,0,0,5,4494,4372,0,78.0,95.0,85.0,0.0,4.9,0.16,0.27,1.9,0,4,2,0,0,1
16,90.0,1,0,0,2,9,0,0,5,6177,4030,0,77.60000000000001,53.2,70.0,0.0,4.9,0.15,0.19,2.26,1,4,2,0,0,1
16,87.8,1,0,1,2,8,0,0,5,7691,4196,0,79.0,58.0,72.0,0.0,4.9,0.15,0.19,2.24,0,4,2,0,0,1
16,86.8,1,0,1,2,7,0,0,5,9373,4448,0,92.4,67.3,79.0,0.0,4.9,0.11,0.19,2.43,1,2,5,0,0,1
19,86.8,1,1,1,2,7,0,0,5,10495,5654,0,108.4,71.19999999999999,71.0,0.0,4.9,0.09,0.16,2.37,0,2,1,0,0,1
12,80.6,0,1,1,0,7,0,0,5,12728,5849,0,63.0,48.1,41.0,0.0,4.9,0.02,0.08,2.11,1,5,1,0,0,1
11,68.2,0,1,1,0,5,0,0,4,11622,6378,0,58.8,50.800000000000004,39.0,0.0,4.9,0.02,0.08,1.77,1,5,0,0,0,1
9,65.5,0,1,0,0,5,0,0,3,9225,6769,0,49.199999999999996,43.7,24.0,0.0,4.9,0.01,0.1,1.52,1,3,1,0,0,1
8,46.5,0,1,0,0,4,0,0,2,6398,6900,0,38.0,32.1,9.0,0.0,4.9,0.01,0.09,1.12,0,2,1,0,0,1
4,28.5,0,0,0,0,3,0,0,1,5056,5601,0,12.200000000000001,15.8,2.0,0.0,4.9,0.0,0.0,0.73,1,3,1,0,0,1
4,25.0,0,0,0,0,2,0,0,0,2364,5963,0,24.799999999999997,58.699999999999996,22.0,0.0,4.9,0.05,0.15,0.6,0,2,2,0,0,1
5,40.5,0,0,0,0,2,0,0,1,2151,6568,0,46.400000000000006,99.80000000000001,88.0,0.0,4.9,0.12,0.2,0.67,1,2,8,0,0,1
13,50.4,1,0,1,2,2,0,0,2,1860,6152,0,91.39999999999999,115.80000000000001,147.0,0.0,4.9,0.31,0.18,0.71,0,4,5,0,0,1
17,66.6,1,1,1,2,6,0,0,3,2579,5469,0,106.6,109.2,170.0,0.0,4.9,0.32,0.18,1.09,1,2,2,0,0,1
18,81.0,1,1,1,2,9,0,0,4,5063,5458,0,113.8,135.3,172.0,0.0,4.9,0.33,0.24,1.42,1,3,2,0,0,1
19,90.0,1,1,1,2,10,0,0,5,7161,5678,0,117.2,114.79999999999998,190.0,0.0,4.9,0.33,0.15,1.75,0,5,9,0,0,1
26,90.0,2,1,1,5,13,0,0,5,8934,5432,0,140.0,90.30000000000001,168.0,0.0,4.9,0.42,0.12,2.22,1,3,2,0,0,1
20,88.8,1,1,0,3,16,0,0,4,16733,5785,0,102.19999999999999,76.9,115.0,0.0,4.9,0.2,0.1,2.34,0,2,2,0,0,1
17,88.0,1,0,0,3,13,0,0,4,22662,8002,0,84.8,77.8,99.0,0.0,4.9,0.26,0.1,2.36,0,2,5,0,0,1
20,87.4,2,0,0,3,14,1,0,4,26795,9760,0,118.8,52.8,134.0,0.0,4.9,0.35,0.05,2.47,1,2,2,0,0,1
20,87.4,2,0,0,3,13,1,0,4,36114,10240,0,112.6,45.60000000000001,102.0,0.0,4.9,0.32,0.07,2.25,0,4,0,0,0,1
11,86.75,1,0,0,0,9,1,0,3,34300,19933,0,61.8,24.500000000000004,58.0,0.0,4.9,0.23,0.08,1.99,0,5,0,0,0,1
9,87.67,1,0,0,0,6,1,0,3,26215,23944,0,54.599999999999994,21.900000000000002,52.0,0.0,4.9,0.3,0.1,2.15,1,2,0,0,0,1
7,88.5,1,0,0,0,5,1,0,2,19262,24380,0,54.599999999999994,17.1,43.0,-0.1,4.8,0.29,0.14,2.04,0,5,0,0,0,1
2,90.0,0,0,0,0,1,0,0,1,12373,23855,0,10.8,15.6,6.0,-0.1,4.8,0.04,0.27,1.71,1,2,0,0,0,1
0,0.0,0,0,0,0,0,0,0,0,754,23643,0,0.0,0.0,0.0,-0.1,4.8,0.0,0.0,0.0,0,2,0,0,0,1
0,0.0,0,0,0,0,0,0,0,0,237,13397,0,0.0,0.0,0.0,-0.1,4.8,0.0,0.0,0.0,1,2,0,0,0,1
0,0.0,0,0,0,0,0,0,0,0,270,8738,0,0.0,0.0,0.0,-0.1,4.8,0.0,0.0,0.0,0,3,1,0,0,1
1,17.0,0,0,0,0,1,0,0,0,333,6260,0,4.2,0.6,0.0,0.0,4.8,0.0,0.0,1.11,1,2,8,0,0,1
0,0.0,0,0,0,0,0,0,0,0,384,778,0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0,2,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,456,900,0,0.0,0.0,0.0,-0.1,4.4,0.0,0.0,0.0,1,2,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,411,804,0,0.0,0.0,0.0,-0.1,4.4,0.0,0.0,0.0,1,3,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,460,650,0,0.0,0.0,0.0,-0.1,4.4,0.0,0.0,0.0,0,2,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,373,621,0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0,4,0,1,0,0
0,56.0,0,0,0,0,2,0,0,1,354,578,0,7.0,0.3,0.0,0.0,4.4,0.0,0.0,1.97,1,4,2,1,0,0
2,73.0,0,0,0,0,3,0,0,2,345,524,0,27.8,0.3,0.0,0.0,4.4,0.0,0.0,2.5,0,4,2,1,0,0
4,78.67,0,0,0,0,4,0,0,3,421,453,0,44.6,1.6,2.0,0.0,4.4,0.0,0.0,2.38,1,2,1,1,0,0
5,81.5,0,0,0,0,5,1,0,4,674,448,0,65.6,2.1999999999999997,2.0,0.0,4.4,0.0,0.0,2.2,0,2,1,1,0,0
6,83.2,0,0,0,0,8,1,0,5,861,450,0,102.39999999999999,2.7,6.0,0.0,4.4,0.0,0.0,2.46,1,5,6,1,0,0
12,90.0,1,0,0,0,10,1,0,5,1153,542,0,156.20000000000002,2.5999999999999996,23.0,0.0,4.4,0.03,0.0,2.55,1,5,0,1,0,0
10,90.0,1,0,0,0,9,1,0,4,1539,826,0,135.4,2.5999999999999996,23.0,0.0,4.4,0.04,0.0,2.43,1,3,6,1,0,0
14,90.0,1,0,1,0,8,1,0,4,1502,1053,0,145.2,1.5,21.0,0.0,4.4,0.04,0.0,2.32,0,2,1,1,0,0
14,90.0,1,0,1,0,9,0,0,4,2335,1100,0,139.2,1.2,21.0,0.0,4.4,0.04,0.0,2.54,1,3,1,1,0,0
14,90.0,1,0,1,0,9,0,0,4,2850,1566,0,112.0,0.8999999999999999,19.0,0.0,4.4,0.04,0.0,2.05,0,2,2,1,0,0
10,90.0,0,0,1,0,6,0,0,4,3731,2239,0,69.0,2.0,2.0,0.0,4.4,0.0,0.0,1.69,1,2,7,1,0,0
17,90.0,0,0,2,1,6,0,0,5,3671,2578,0,83.6,2.4000000000000004,4.0,0.0,4.4,0.0,0.0,1.53,0,4,5,1,0,0
16,90.0,1,0,1,1,10,1,0,5,4584,2687,0,108.79999999999998,2.6,37.0,0.0,4.4,0.1,0.0,1.65,1,2,1,1,0,0
16,90.0,1,0,1,1,11,1,0,5,17479,4197,0,109.39999999999998,3.5,47.0,0.0,4.4,0.13,0.01,1.49,1,3,0,1,0,0
15,90.0,1,0,1,1,10,2,0,5,26927,9419,0,109.99999999999999,5.1,58.0,0.0,4.4,0.17,0.01,1.75,0,5,0,1,0,0
13,90.0,1,0,1,1,13,2,0,5,35868,14484,0,122.0,13.9,60.0,0.0,4.4,0.17,0.01,2.22,1,3,0,1,0,0
6,90.0,1,0,0,0,13,2,0,4,36823,17055,0,107.4,13.5,58.0,0.0,4.4,0.21,0.0,2.55,0,2,2,1,0,0
3,87.5,0,0,0,0,10,1,0,4,36016,20607,0,67.8,13.7,31.0,0.0,4.4,0.1,0.01,2.58,0,2,0,1,0,0
2,86.67,0,0,0,0,7,1,0,3,22122,22890,0,52.2,12.5,21.0,0.0,4.4,0.08,0.01,2.83,1,2,0,1,0,0
2,85.0,0,0,0,0,5,0,0,2,12304,18627,0,42.0,10.7,8.0,0.0,4.4,0.01,0.0,2.84,0,4,0,1,0,0
2,80.0,0,0,0,0,1,0,0,1,2152,14688,0,12.2,0.6,6.0,0.0,4.4,0.02,0.01,2.37,0,5,0,1,0,0
2,80.0,0,0,0,0,1,0,0,1,818,12310,0,12.2,0.6,6.0,0.0,4.4,0.02,0.01,2.37,1,2,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,607,9319,0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0,5,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,491,6184,0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,1,2,0,1,0,0
0,90.0,0,0,0,0,5,0,0,1,194,5323,0,21.4,14.5,0.0,0.0,4.4,0.0,0.08,3.14,0,2,1,1,0,0
1,90.0,0,0,0,0,7,0,0,2,343,3694,0,36.2,16.7,4.0,0.0,4.4,0.0,0.04,2.17,1,2,2,1,0,0
3,90.0,0,0,0,0,8,0,0,3,658,3067,0,53.6,18.1,7.0,0.0,4.4,0.01,0.03,1.93,0,3,1,1,0,0
4,90.0,0,0,0,0,11,0,0,4,846,2488,0,78.0,18.4,9.0,0.0,4.4,0.01,0.02,2.26,1,2,0,1,0,0
4,67.0,0,0,0,0,8,0,0,3,5772,6345,0,43.4,89.2,17.0,0.0,4.5,0.02,0.09,1.76,0,2,0,1,0,0
4,59.33,0,0,0,0,4,0,0,2,7535,8019,0,23.0,48.7,17.0,0.0,4.5,0.02,0.04,0.98,1,2,0,1,0,0
3,44.0,0,0,0,0,1,0,0,1,8821,8404,0,13.799999999999999,26.9,0.0,0.0,4.5,0.0,0.04,0.43,1,3,0,1,0,0
1,18.0,0,0,0,0,0,0,0,0,8110,9356,0,0.2,4.0,0.0,0.0,4.5,0.0,0.03,0.0,0,2,0,1,0,0
1,18.0,0,0,0,0,0,0,0,0,4878,8697,0,0.2,4.0,0.0,-0.1,4.4,0.0,0.03,0.0,0,4,1,1,0,0
1,11.0,0,0,0,0,0,0,0,0,4083,8042,0,0.0,0.1,0.0,-0.1,4.4,0.0,0.0,0.28,1,4,0,1,0,0
1,11.0,0,0,0,0,0,0,0,0,2372,7014,0,0.0,0.1,0.0,-0.1,4.4,0.0,0.0,0.28,0,4,1,1,0,0
2,7.5,0,0,0,0,0,0,0,0,699,5747,0,0.0,0.6,0.0,-0.2,4.3,0.0,0.0,0.2,1,2,0,1,0,0
2,7.5,0,0,0,0,0,0,0,0,545,3764,0,0.0,0.6,0.0,-0.2,4.3,0.0,0.0,0.2,0,2,1,1,0,0
3,9.67,0,0,0,0,1,0,0,0,462,2677,0,3.4,5.199999999999999,2.0,-0.1,4.3,0.0,0.06,0.7,1,5,1,1,0,0
3,6.67,0,0,0,0,2,0,0,0,513,1906,0,4.4,5.1,2.0,-0.1,4.3,0.0,0.06,0.64,1,5,1,1,0,0
4,25.75,0,0,0,0,4,0,0,1,509,1530,0,17.2,6.8999999999999995,2.0,-0.1,4.3,0.0,0.05,0.88,1,3,1,1,0,0
4,36.0,0,0,0,0,4,0,0,1,465,1379,0,25.6,7.0,19.0,0.0,4.3,0.02,0.05,1.03,0,2,1,1,0,0
5,43.0,0,0,0,0,6,0,0,2,439,1202,0,39.800000000000004,18.9,21.0,0.0,4.3,0.01,0.04,1.32,1,3,0,1,0,0
4,50.25,0,0,0,0,5,0,0,2,538,1145,0,36.400000000000006,14.3,19.0,0.0,4.3,0.02,0.01,1.22,0,2,0,1,0,0
3,66.33,0,0,0,0,4,0,0,2,620,1398,0,35.400000000000006,14.3,19.0,0.0,4.3,0.02,0.01,1.6,1,2,0,1,0,0
2,58.0,0,0,0,0,2,0,0,1,666,1398,0,22.6,12.5,19.0,-0.1,4.2,0.03,0.02,1.6,0,4,0,1,0,0
1,71.0,0,0,0,0,2,0,0,1,629,1540,0,14.2,11.9,2.0,-0.1,4.2,0.0,0.03,2.46,1,2,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,495,1782,0,0.0,0.0,0.0,-0.1,4.2,0.0,0.0,0.0,1,3,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,321,1820,0,0.0,0.0,0.0,-0.1,4.2,0.0,0.0,0.0,0,5,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,103,1636,0,0.0,0.0,0.0,-0.1,4.2,0.0,0.0,0.0,1,3,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,9,1480,0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0,2,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,0,1200,0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0,2,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,0,904,0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,1,2,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,0,693,0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0,4,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,0,476,0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0,5,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,0,387,0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,1,2,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,0,312,0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0,5,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,0,245,0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,1,2,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,0,249,0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0,2,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,0,244,0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,1,2,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,0,256,0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0,3,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,0,256,0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,1,2,0,1,0,0
5,90.0,0,0,0,1,9,1,0,4,1717,6174,0,63.4,12.2,10.0,0.0,4.3,0.07,0.01,1.94,0,2,7,1,0,0
12,81.25,1,0,0,1,6,1,0,4,4615,7234,0,90.8,12.1,49.0,-0.2,4.3,0.19,0.01,1.49,1,2,1,1,0,0
13,81.25,1,0,0,1,5,0,0,4,7110,6715,0,80.80000000000001,12.7,56.0,-0.2,4.3,0.21,0.01,1.23,1,3,1,1,0,0
14,81.0,1,0,0,1,6,1,0,5,15972,7511,0,92.20000000000002,12.799999999999999,58.0,-0.1,4.3,0.17,0.01,1.38,0,2,4,1,0,0
16,81.0,1,1,0,1,7,1,0,5,19566,7559,0,112.60000000000001,23.799999999999997,54.0,-0.1,4.3,0.11,0.01,1.78,0,4,-1,1,0,0
12,81.0,1,1,0,0,9,1,0,5,24171,8940,0,104.6,12.799999999999999,54.0,0.0,4.3,0.11,0.03,2.14,1,4,2,1,0,0
7,88.0,0,1,0,0,9,1,0,5,22663,10316,0,96.2,22.8,19.0,0.0,4.3,0.02,0.03,2.29,0,4,1,1,0,0
7,88.0,0,1,0,0,8,2,0,5,20864,10544,0,102.60000000000001,22.5,12.0,0.0,4.3,0.0,0.03,2.5,1,2,1,1,0,0
7,90.0,0,1,0,0,8,2,0,5,14324,9572,0,115.2,25.6,20.0,0.0,4.3,0.03,0.05,2.44,0,2,1,1,0,0
4,81.0,0,0,0,0,6,2,0,5,11938,9122,0,103.0,14.6,20.0,0.0,4.3,0.03,0.04,2.0,1,5,0,1,0,0
5,78.75,0,0,0,0,3,2,0,4,6740,9724,0,96.6,13.9,16.0,0.0,4.3,0.04,0.02,1.9,1,5,1,1,0,0
4,78.5,0,0,0,0,4,2,0,4,5387,9515,0,85.6,4.2,12.0,0.0,4.3,0.04,0.02,1.54,1,3,0,1,0,0
3,74.67,0,0,0,0,3,1,0,3,4526,10691,0,64.2,3.5,10.0,0.0,4.3,0.05,0.03,1.34,0,2,0,1,0,0
2,67.0,0,0,0,0,2,0,0,2,2086,10384,0,40.2,0.3,0.0,0.0,4.3,0.0,0.0,1.18,1,3,0,1,0,0
1,89.0,0,0,0,0,2,0,0,1,907,10685,0,21.6,0.3,0.0,0.0,4.3,0.0,0.0,1.6,0,2,0,1,0,0
1,89.0,0,0,0,0,2,0,0,1,843,10741,0,21.6,0.3,0.0,0.0,4.3,0.0,0.0,1.6,1,2,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,849,9593,0,0.0,0.0,0.0,-0.1,4.2,0.0,0.0,0.0,0,4,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,658,7623,0,0.0,0.0,0.0,-0.1,4.2,0.0,0.0,0.0,1,2,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,350,7091,0,0.0,0.0,0.0,-0.1,4.2,0.0,0.0,0.0,1,3,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,211,5508,0,0.0,0.0,0.0,-0.1,4.2,0.0,0.0,0.0,0,5,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,173,3403,0,0.0,0.0,0.0,-0.1,4.2,0.0,0.0,0.0,1,3,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,149,2587,0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0,2,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,128,2346,0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0,2,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,127,1931,0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,1,2,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,120,1542,0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0,4,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,110,1111,0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0,5,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,103,957,0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,1,2,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,90,809,0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0,5,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,113,683,0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,1,2,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,108,647,0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0,2,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,102,601,0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,1,2,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,100,566,0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0,3,0,1,0,0
0,0.0,0,0,0,0,0,0,0,0,105,593,0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,1,2,0,1,0,0
6,33.4,0,0,0,0,4,0,0,1,837,2426,0,5.6000000000000005,15.700000000000003,30.0,0.0,4.9,0.07,0.19,0.73,0,2,2,0,1,0
6,34.0,0,0,0,0,2,0,0,1,1581,2830,0,13.799999999999999,16.900000000000002,18.0,-0.1,4.9,0.02,0.19,0.74,1,2,2,0,1,0
7,49.4,0,0,0,0,4,0,0,2,1973,2544,0,17.799999999999997,34.099999999999994,23.0,-0.1,4.9,0.03,0.23,0.93,1,3,2,0,1,0
8,58.8,0,0,0,0,4,0,0,3,2238,2382,0,34.99999999999999,57.8,17.0,0.0,4.9,0.03,0.15,1.29,0,2,2,0,1,0
9,70.0,0,0,0,0,5,0,0,4,2249,2284,0,37.4,58.4,18.0,-0.1,4.8,0.03,0.14,1.85,0,4,1,0,1,0
9,66.2,0,0,0,0,5,0,0,4,2119,2208,0,35.599999999999994,45.3,8.0,-0.1,4.8,0.01,0.08,1.84,1,4,0,0,1,0
7,60.25,0,0,0,0,4,0,0,3,1477,2003,0,27.4,43.8,8.0,-0.1,4.8,0.02,0.09,1.58,0,4,1,0,1,0
6,38.75,0,0,0,0,2,0,0,2,792,1820,0,23.4,26.6,1.0,-0.1,4.8,0.0,0.04,1.35,1,2,3,0,1,0
7,37.25,0,0,1,0,1,0,0,2,457,1337,0,8.0,6.0,1.0,-0.2,4.7,0.0,0.01,0.93,0,2,1,0,1,0
6,34.25,0,0,1,0,2,0,0,2,675,988,0,17.4,5.3,0.0,-0.1,4.7,0.0,0.01,0.63,1,5,2,0,1,0
7,52.5,0,0,1,0,5,0,0,3,890,916,0,23.4,6.3,1.0,-0.1,4.7,0.0,0.01,1.12,1,5,0,0,1,0
7,52.5,0,0,1,0,5,0,0,3,850,1065,0,23.4,6.3,1.0,-0.1,4.7,0.0,0.01,1.12,1,3,1,0,1,0
7,54.0,0,0,1,0,5,0,0,3,843,973,0,28.400000000000002,7.300000000000001,3.0,-0.1,4.7,0.0,0.01,1.19,0,2,1,0,1,0
5,40.5,0,0,0,0,5,0,0,2,878,914,0,25.8,2.8000000000000003,3.0,0.0,4.7,0.0,0.0,1.14,1,3,0,0,1,0
4,34.33,0,0,0,0,3,0,0,1,620,980,0,12.600000000000001,2.6,3.0,0.0,4.7,0.01,0.01,0.96,0,2,0,0,1,0
2,8.0,0,0,0,0,0,0,0,0,397,940,0,6.4,1.3,2.0,0.0,4.7,0.0,0.01,0.26,1,2,1,0,1,0
